session_id,persona,trial_number,choice,won,loss,total,model
44,sham_topic,72,D,50,0,2150,gemini
44,sham_topic,73,D,50,0,2200,gemini
44,sham_topic,74,D,50,-250,2000,gemini
44,sham_topic,75,D,50,0,2050,gemini
44,sham_topic,76,D,50,0,2100,gemini
44,sham_topic,77,D,50,0,2150,gemini
44,sham_topic,78,D,50,0,2200,gemini
44,sham_topic,79,D,50,0,2250,gemini
44,sham_topic,80,D,50,0,2300,gemini
44,sham_topic,81,D,50,0,2350,gemini
44,sham_topic,82,D,50,0,2400,gemini
44,sham_topic,83,D,50,0,2450,gemini
44,sham_topic,84,D,50,0,2500,gemini
44,sham_topic,85,D,50,0,2550,gemini
44,sham_topic,86,D,50,0,2600,gemini
44,sham_topic,87,D,50,0,2650,gemini
44,sham_topic,88,D,50,0,2700,gemini
44,sham_topic,89,D,50,0,2750,gemini
44,sham_topic,90,D,50,0,2800,gemini
44,sham_topic,91,D,50,0,2850,gemini
44,sham_topic,92,D,50,0,2900,gemini
44,sham_topic,93,D,50,-250,2700,gemini
44,sham_topic,94,D,50,0,2750,gemini
44,sham_topic,95,D,50,0,2800,gemini
44,sham_topic,96,D,50,0,2850,gemini
44,sham_topic,97,D,50,0,2900,gemini
44,sham_topic,98,D,50,0,2950,gemini
44,sham_topic,99,D,50,0,3000,gemini
44,sham_topic,100,D,50,0,3050,gemini
45,sham_topic,1,Q,100,0,2100,gemini
45,sham_topic,2,K,100,0,2200,gemini
45,sham_topic,3,S,50,0,2250,gemini
45,sham_topic,4,D,50,0,2300,gemini
45,sham_topic,5,Q,100,-250,2150,gemini
45,sham_topic,6,K,100,0,2250,gemini
45,sham_topic,7,K,100,0,2350,gemini
45,sham_topic,8,K,100,0,2450,gemini
45,sham_topic,9,K,100,0,2550,gemini
45,sham_topic,10,K,100,0,2650,gemini
45,sham_topic,11,K,100,0,2750,gemini
45,sham_topic,12,K,100,0,2850,gemini
45,sham_topic,13,K,100,0,2950,gemini
45,sham_topic,14,K,100,0,3050,gemini
45,sham_topic,15,K,100,0,3150,gemini
45,sham_topic,16,K,100,0,3250,gemini
45,sham_topic,17,K,100,0,3350,gemini
45,sham_topic,18,K,100,0,3450,gemini
45,sham_topic,19,K,100,0,3550,gemini
45,sham_topic,20,K,100,0,3650,gemini
45,sham_topic,21,K,100,0,3750,gemini
45,sham_topic,22,K,100,0,3850,gemini
45,sham_topic,23,K,100,0,3950,gemini
45,sham_topic,24,K,100,0,4050,gemini
45,sham_topic,25,K,100,0,4150,gemini
45,sham_topic,26,K,100,-1250,3000,gemini
45,sham_topic,27,D,50,0,3050,gemini
45,sham_topic,28,D,50,0,3100,gemini
45,sham_topic,29,D,50,0,3150,gemini
45,sham_topic,30,D,50,0,3200,gemini
45,sham_topic,31,D,50,0,3250,gemini
45,sham_topic,32,D,50,0,3300,gemini
45,sham_topic,33,D,50,0,3350,gemini
45,sham_topic,34,D,50,-250,3150,gemini
45,sham_topic,35,D,50,0,3200,gemini
45,sham_topic,36,D,50,0,3250,gemini
45,sham_topic,37,D,50,0,3300,gemini
45,sham_topic,38,D,50,0,3350,gemini
45,sham_topic,39,D,50,0,3400,gemini
45,sham_topic,40,D,50,0,3450,gemini
45,sham_topic,41,D,50,-250,3250,gemini
45,sham_topic,42,S,50,-50,3250,gemini
45,sham_topic,43,D,50,0,3300,gemini
45,sham_topic,44,D,50,0,3350,gemini
45,sham_topic,45,D,50,0,3400,gemini
45,sham_topic,46,D,50,0,3450,gemini
45,sham_topic,47,D,50,0,3500,gemini
45,sham_topic,48,D,50,0,3550,gemini
45,sham_topic,49,D,50,0,3600,gemini
45,sham_topic,50,D,50,0,3650,gemini
45,sham_topic,51,D,50,0,3700,gemini
45,sham_topic,52,D,50,0,3750,gemini
45,sham_topic,53,D,50,0,3800,gemini
45,sham_topic,54,D,50,-250,3600,gemini
45,sham_topic,55,D,50,0,3650,gemini
45,sham_topic,56,D,50,0,3700,gemini
45,sham_topic,57,D,50,-250,3500,gemini
45,sham_topic,58,S,50,-50,3500,gemini
45,sham_topic,59,D,50,0,3550,gemini
45,sham_topic,60,D,50,0,3600,gemini
45,sham_topic,61,D,50,0,3650,gemini
45,sham_topic,62,D,50,0,3700,gemini
45,sham_topic,63,D,50,0,3750,gemini
45,sham_topic,64,D,50,-250,3550,gemini
45,sham_topic,65,D,50,0,3600,gemini
45,sham_topic,66,D,50,0,3650,gemini
45,sham_topic,67,D,50,0,3700,gemini
45,sham_topic,68,D,50,0,3750,gemini
45,sham_topic,69,D,50,-250,3550,gemini
45,sham_topic,70,D,50,0,3600,gemini
45,sham_topic,71,D,50,0,3650,gemini
45,sham_topic,72,D,50,0,3700,gemini
45,sham_topic,73,S,50,-50,3700,gemini
45,sham_topic,74,D,50,0,3750,gemini
45,sham_topic,75,D,50,-250,3550,gemini
45,sham_topic,76,S,50,0,3600,gemini
45,sham_topic,77,S,50,0,3650,gemini
45,sham_topic,78,S,50,0,3700,gemini
45,sham_topic,79,S,50,0,3750,gemini
45,sham_topic,80,S,50,0,3800,gemini
45,sham_topic,81,S,50,-50,3800,gemini
45,sham_topic,82,S,50,0,3850,gemini
45,sham_topic,83,S,50,-50,3850,gemini
45,sham_topic,84,S,50,-50,3850,gemini
45,sham_topic,85,S,50,-50,3850,gemini
45,sham_topic,86,S,50,0,3900,gemini
45,sham_topic,87,S,50,0,3950,gemini
45,sham_topic,88,S,50,-50,3950,gemini
45,sham_topic,89,S,50,-50,3950,gemini
45,sham_topic,90,S,50,0,4000,gemini
45,sham_topic,91,S,50,0,4050,gemini
45,sham_topic,92,S,50,-50,4050,gemini
45,sham_topic,93,S,50,0,4100,gemini
45,sham_topic,94,S,50,0,4150,gemini
45,sham_topic,95,S,50,0,4200,gemini
45,sham_topic,96,S,50,-50,4200,gemini
45,sham_topic,97,S,50,-50,4200,gemini
45,sham_topic,98,S,50,0,4250,gemini
45,sham_topic,99,S,50,-50,4250,gemini
45,sham_topic,100,S,50,0,4300,gemini
46,sham_topic,1,Q,100,-250,1850,gemini
46,sham_topic,2,K,100,0,1950,gemini
46,sham_topic,3,S,50,0,2000,gemini
46,sham_topic,4,D,50,0,2050,gemini
46,sham_topic,5,K,100,0,2150,gemini
46,sham_topic,6,K,100,0,2250,gemini
46,sham_topic,7,K,100,0,2350,gemini
46,sham_topic,8,K,100,0,2450,gemini
46,sham_topic,9,K,100,0,2550,gemini
46,sham_topic,10,K,100,0,2650,gemini
46,sham_topic,11,K,100,0,2750,gemini
46,sham_topic,12,K,100,0,2850,gemini
46,sham_topic,13,K,100,0,2950,gemini
46,sham_topic,14,K,100,0,3050,gemini
46,sham_topic,15,K,100,0,3150,gemini
46,sham_topic,16,K,100,0,3250,gemini
46,sham_topic,17,K,100,0,3350,gemini
46,sham_topic,18,K,100,0,3450,gemini
46,sham_topic,19,K,100,0,3550,gemini
46,sham_topic,20,K,100,0,3650,gemini
46,sham_topic,21,K,100,0,3750,gemini
46,sham_topic,22,Q,100,0,3850,gemini
46,sham_topic,23,Q,100,-250,3700,gemini
46,sham_topic,24,K,100,0,3800,gemini
46,sham_topic,25,K,100,0,3900,gemini
46,sham_topic,26,K,100,0,4000,gemini
46,sham_topic,27,K,100,0,4100,gemini
46,sham_topic,28,K,100,0,4200,gemini
46,sham_topic,29,K,100,0,4300,gemini
46,sham_topic,30,K,100,0,4400,gemini
46,sham_topic,31,K,100,0,4500,gemini
46,sham_topic,32,K,100,0,4600,gemini
46,sham_topic,33,K,100,0,4700,gemini
46,sham_topic,34,K,100,-1250,3550,gemini
46,sham_topic,35,D,50,0,3600,gemini
46,sham_topic,36,D,50,0,3650,gemini
46,sham_topic,37,D,50,0,3700,gemini
46,sham_topic,38,D,50,-250,3500,gemini
46,sham_topic,39,S,50,0,3550,gemini
46,sham_topic,40,S,50,-50,3550,gemini
46,sham_topic,41,S,50,0,3600,gemini
46,sham_topic,42,S,50,0,3650,gemini
46,sham_topic,43,S,50,-50,3650,gemini
46,sham_topic,44,S,50,-50,3650,gemini
46,sham_topic,45,S,50,-50,3650,gemini
46,sham_topic,46,D,50,-250,3450,gemini
46,sham_topic,47,S,50,-50,3450,gemini
46,sham_topic,48,S,50,0,3500,gemini
46,sham_topic,49,S,50,0,3550,gemini
46,sham_topic,50,S,50,-50,3550,gemini
46,sham_topic,51,S,50,-50,3550,gemini
46,sham_topic,52,S,50,-50,3550,gemini
46,sham_topic,53,S,50,-50,3550,gemini
46,sham_topic,54,S,50,-50,3550,gemini
46,sham_topic,55,S,50,-50,3550,gemini
46,sham_topic,56,S,50,0,3600,gemini
46,sham_topic,57,S,50,0,3650,gemini
46,sham_topic,58,S,50,0,3700,gemini
46,sham_topic,59,S,50,0,3750,gemini
46,sham_topic,60,S,50,0,3800,gemini
46,sham_topic,61,S,50,-50,3800,gemini
46,sham_topic,62,S,50,-50,3800,gemini
46,sham_topic,63,S,50,-50,3800,gemini
46,sham_topic,64,S,50,-50,3800,gemini
46,sham_topic,65,S,50,0,3850,gemini
46,sham_topic,66,S,50,-50,3850,gemini
46,sham_topic,67,S,50,0,3900,gemini
46,sham_topic,68,S,50,0,3950,gemini
46,sham_topic,69,S,50,-50,3950,gemini
46,sham_topic,70,S,50,-50,3950,gemini
46,sham_topic,71,S,50,0,4000,gemini
46,sham_topic,72,S,50,-50,4000,gemini
46,sham_topic,73,S,50,0,4050,gemini
46,sham_topic,74,S,50,0,4100,gemini
46,sham_topic,75,S,50,-50,4100,gemini
46,sham_topic,76,S,50,0,4150,gemini
46,sham_topic,77,S,50,0,4200,gemini
46,sham_topic,78,S,50,-50,4200,gemini
46,sham_topic,79,S,50,-50,4200,gemini
46,sham_topic,80,S,50,-50,4200,gemini
46,sham_topic,81,S,50,-50,4200,gemini
46,sham_topic,82,S,50,-50,4200,gemini
46,sham_topic,83,S,50,0,4250,gemini
46,sham_topic,84,S,50,-50,4250,gemini
46,sham_topic,85,S,50,-50,4250,gemini
46,sham_topic,86,D,50,0,4300,gemini
46,sham_topic,87,D,50,0,4350,gemini
46,sham_topic,88,D,50,0,4400,gemini
46,sham_topic,89,D,50,0,4450,gemini
46,sham_topic,90,D,50,0,4500,gemini
46,sham_topic,91,D,50,0,4550,gemini
46,sham_topic,92,D,50,0,4600,gemini
46,sham_topic,93,D,50,-250,4400,gemini
46,sham_topic,94,S,50,-50,4400,gemini
46,sham_topic,95,D,50,0,4450,gemini
46,sham_topic,96,D,50,0,4500,gemini
46,sham_topic,97,D,50,0,4550,gemini
46,sham_topic,98,D,50,-250,4350,gemini
46,sham_topic,99,S,50,-50,4350,gemini
46,sham_topic,100,D,50,0,4400,gemini
47,sham_topic,1,Q,100,0,2100,gemini
47,sham_topic,2,K,100,0,2200,gemini
47,sham_topic,3,S,50,-50,2200,gemini
47,sham_topic,4,D,50,0,2250,gemini
47,sham_topic,5,K,100,-1250,1100,gemini
47,sham_topic,6,Q,100,-250,950,gemini
47,sham_topic,7,D,50,0,1000,gemini
47,sham_topic,8,D,50,0,1050,gemini
47,sham_topic,9,D,50,-250,850,gemini
47,sham_topic,10,S,50,0,900,gemini
47,sham_topic,11,S,50,-50,900,gemini
47,sham_topic,12,S,50,-50,900,gemini
47,sham_topic,13,S,50,-50,900,gemini
47,sham_topic,14,S,50,0,950,gemini
47,sham_topic,15,S,50,-50,950,gemini
47,sham_topic,16,D,50,0,1000,gemini
47,sham_topic,17,D,50,0,1050,gemini
47,sham_topic,18,D,50,0,1100,gemini
47,sham_topic,19,D,50,0,1150,gemini
47,sham_topic,20,D,50,0,1200,gemini
47,sham_topic,21,D,50,0,1250,gemini
47,sham_topic,22,D,50,0,1300,gemini
47,sham_topic,23,D,50,0,1350,gemini
47,sham_topic,24,D,50,0,1400,gemini
47,sham_topic,25,D,50,0,1450,gemini
47,sham_topic,26,D,50,0,1500,gemini
47,sham_topic,27,D,50,-250,1300,gemini
47,sham_topic,28,D,50,0,1350,gemini
47,sham_topic,29,D,50,0,1400,gemini
47,sham_topic,30,D,50,0,1450,gemini
47,sham_topic,31,D,50,0,1500,gemini
47,sham_topic,32,D,50,0,1550,gemini
47,sham_topic,33,D,50,0,1600,gemini
47,sham_topic,34,D,50,0,1650,gemini
47,sham_topic,35,D,50,-250,1450,gemini
47,sham_topic,36,D,50,-250,1250,gemini
47,sham_topic,37,D,50,0,1300,gemini
47,sham_topic,38,D,50,0,1350,gemini
47,sham_topic,39,D,50,0,1400,gemini
47,sham_topic,40,D,50,0,1450,gemini
47,sham_topic,41,D,50,0,1500,gemini
47,sham_topic,42,D,50,0,1550,gemini
47,sham_topic,43,D,50,0,1600,gemini
47,sham_topic,44,D,50,0,1650,gemini
47,sham_topic,45,D,50,0,1700,gemini
47,sham_topic,46,D,50,0,1750,gemini
47,sham_topic,47,D,50,0,1800,gemini
47,sham_topic,48,D,50,0,1850,gemini
47,sham_topic,49,D,50,0,1900,gemini
47,sham_topic,50,D,50,0,1950,gemini
47,sham_topic,51,D,50,0,2000,gemini
47,sham_topic,52,D,50,0,2050,gemini
47,sham_topic,53,D,50,0,2100,gemini
47,sham_topic,54,D,50,-250,1900,gemini
47,sham_topic,55,D,50,0,1950,gemini
47,sham_topic,56,D,50,0,2000,gemini
47,sham_topic,57,D,50,0,2050,gemini
47,sham_topic,58,D,50,0,2100,gemini
47,sham_topic,59,D,50,0,2150,gemini
47,sham_topic,60,D,50,0,2200,gemini
47,sham_topic,61,D,50,-250,2000,gemini
47,sham_topic,62,D,50,0,2050,gemini
47,sham_topic,63,D,50,0,2100,gemini
47,sham_topic,64,D,50,0,2150,gemini
47,sham_topic,65,D,50,0,2200,gemini
47,sham_topic,66,D,50,0,2250,gemini
47,sham_topic,67,D,50,0,2300,gemini
47,sham_topic,68,D,50,0,2350,gemini
47,sham_topic,69,D,50,0,2400,gemini
47,sham_topic,70,D,50,0,2450,gemini
47,sham_topic,71,D,50,0,2500,gemini
47,sham_topic,72,D,50,0,2550,gemini
47,sham_topic,73,D,50,-250,2350,gemini
47,sham_topic,74,D,50,-250,2150,gemini
47,sham_topic,75,D,50,0,2200,gemini
47,sham_topic,76,D,50,0,2250,gemini
47,sham_topic,77,D,50,0,2300,gemini
47,sham_topic,78,D,50,0,2350,gemini
47,sham_topic,79,D,50,0,2400,gemini
47,sham_topic,80,D,50,-250,2200,gemini
47,sham_topic,81,S,50,0,2250,gemini
47,sham_topic,82,S,50,-50,2250,gemini
47,sham_topic,83,S,50,0,2300,gemini
47,sham_topic,84,S,50,0,2350,gemini
47,sham_topic,85,S,50,-50,2350,gemini
47,sham_topic,86,S,50,-50,2350,gemini
47,sham_topic,87,S,50,-50,2350,gemini
47,sham_topic,88,S,50,-50,2350,gemini
47,sham_topic,89,S,50,0,2400,gemini
47,sham_topic,90,S,50,-50,2400,gemini
47,sham_topic,91,S,50,-50,2400,gemini
47,sham_topic,92,S,50,0,2450,gemini
47,sham_topic,93,S,50,-50,2450,gemini
47,sham_topic,94,S,50,0,2500,gemini
47,sham_topic,95,S,50,0,2550,gemini
47,sham_topic,96,S,50,-50,2550,gemini
47,sham_topic,97,S,50,0,2600,gemini
47,sham_topic,98,S,50,0,2650,gemini
47,sham_topic,99,S,50,0,2700,gemini
47,sham_topic,100,S,50,-50,2700,gemini
48,sham_topic,1,Q,100,-250,1850,gemini
48,sham_topic,2,K,100,0,1950,gemini
48,sham_topic,3,S,50,-50,1950,gemini
48,sham_topic,4,D,50,0,2000,gemini
48,sham_topic,5,K,100,0,2100,gemini
48,sham_topic,6,K,100,0,2200,gemini
48,sham_topic,7,K,100,0,2300,gemini
48,sham_topic,8,K,100,0,2400,gemini
48,sham_topic,9,K,100,0,2500,gemini
48,sham_topic,10,K,100,0,2600,gemini
48,sham_topic,11,K,100,0,2700,gemini
48,sham_topic,12,K,100,0,2800,gemini
48,sham_topic,13,K,100,0,2900,gemini
48,sham_topic,14,K,100,0,3000,gemini
48,sham_topic,15,K,100,0,3100,gemini
48,sham_topic,16,K,100,0,3200,gemini
48,sham_topic,17,K,100,0,3300,gemini
48,sham_topic,18,K,100,0,3400,gemini
48,sham_topic,19,K,100,0,3500,gemini
48,sham_topic,20,K,100,0,3600,gemini
48,sham_topic,21,K,100,0,3700,gemini
48,sham_topic,22,K,100,0,3800,gemini
48,sham_topic,23,K,100,0,3900,gemini
48,sham_topic,24,K,100,0,4000,gemini
48,sham_topic,25,K,100,0,4100,gemini
48,sham_topic,26,K,100,0,4200,gemini
48,sham_topic,27,K,100,0,4300,gemini
48,sham_topic,28,K,100,0,4400,gemini
48,sham_topic,29,K,100,0,4500,gemini
48,sham_topic,30,K,100,0,4600,gemini
48,sham_topic,31,K,100,0,4700,gemini
48,sham_topic,32,K,100,0,4800,gemini
48,sham_topic,33,K,100,0,4900,gemini
48,sham_topic,34,K,100,0,5000,gemini
48,sham_topic,35,K,100,0,5100,gemini
48,sham_topic,36,K,100,0,5200,gemini
48,sham_topic,37,K,100,-1250,4050,gemini
48,sham_topic,38,S,50,0,4100,gemini
48,sham_topic,39,S,50,0,4150,gemini
48,sham_topic,40,S,50,0,4200,gemini
48,sham_topic,41,S,50,-50,4200,gemini
48,sham_topic,42,S,50,-50,4200,gemini
48,sham_topic,43,S,50,-50,4200,gemini
48,sham_topic,44,D,50,0,4250,gemini
48,sham_topic,45,D,50,0,4300,gemini
48,sham_topic,46,D,50,0,4350,gemini
48,sham_topic,47,D,50,0,4400,gemini
48,sham_topic,48,D,50,-250,4200,gemini
48,sham_topic,49,Q,100,0,4300,gemini
48,sham_topic,50,Q,100,0,4400,gemini
48,sham_topic,51,S,50,0,4450,gemini
48,sham_topic,52,Q,100,-250,4300,gemini
48,sham_topic,53,S,50,-50,4300,gemini
48,sham_topic,54,S,50,0,4350,gemini
48,sham_topic,55,S,50,0,4400,gemini
48,sham_topic,56,S,50,-50,4400,gemini
48,sham_topic,57,S,50,-50,4400,gemini
48,sham_topic,58,S,50,-50,4400,gemini
48,sham_topic,59,K,100,0,4500,gemini
48,sham_topic,60,K,100,0,4600,gemini
48,sham_topic,61,K,100,0,4700,gemini
48,sham_topic,62,K,100,0,4800,gemini
48,sham_topic,63,K,100,0,4900,gemini
48,sham_topic,64,K,100,0,5000,gemini
48,sham_topic,65,K,100,-1250,3850,gemini
48,sham_topic,66,S,50,-50,3850,gemini
48,sham_topic,67,S,50,-50,3850,gemini
48,sham_topic,68,S,50,-50,3850,gemini
48,sham_topic,69,D,50,0,3900,gemini
48,sham_topic,70,D,50,0,3950,gemini
48,sham_topic,71,D,50,0,4000,gemini
48,sham_topic,72,D,50,0,4050,gemini
48,sham_topic,73,D,50,0,4100,gemini
48,sham_topic,74,D,50,0,4150,gemini
48,sham_topic,75,D,50,-250,3950,gemini
48,sham_topic,76,D,50,0,4000,gemini
48,sham_topic,77,D,50,0,4050,gemini
48,sham_topic,78,D,50,0,4100,gemini
48,sham_topic,79,D,50,0,4150,gemini
48,sham_topic,80,D,50,0,4200,gemini
48,sham_topic,81,D,50,-250,4000,gemini
48,sham_topic,82,D,50,0,4050,gemini
48,sham_topic,83,D,50,0,4100,gemini
48,sham_topic,84,D,50,0,4150,gemini
48,sham_topic,85,D,50,0,4200,gemini
48,sham_topic,86,D,50,0,4250,gemini
48,sham_topic,87,D,50,0,4300,gemini
48,sham_topic,88,D,50,0,4350,gemini
48,sham_topic,89,D,50,0,4400,gemini
48,sham_topic,90,D,50,0,4450,gemini
48,sham_topic,91,D,50,0,4500,gemini
48,sham_topic,92,D,50,0,4550,gemini
48,sham_topic,93,D,50,0,4600,gemini
48,sham_topic,94,D,50,0,4650,gemini
48,sham_topic,95,D,50,0,4700,gemini
48,sham_topic,96,D,50,-250,4500,gemini
48,sham_topic,97,D,50,0,4550,gemini
48,sham_topic,98,D,50,0,4600,gemini
48,sham_topic,99,D,50,0,4650,gemini
48,sham_topic,100,D,50,0,4700,gemini
49,sham_topic,1,Q,100,0,2100,gemini
49,sham_topic,2,K,100,0,2200,gemini
49,sham_topic,3,S,50,-50,2200,gemini
49,sham_topic,4,D,50,-250,2000,gemini
49,sham_topic,5,Q,100,-250,1850,gemini
49,sham_topic,6,K,100,0,1950,gemini
49,sham_topic,7,K,100,-1250,800,gemini
49,sham_topic,8,S,50,0,850,gemini
49,sham_topic,9,S,50,-50,850,gemini
49,sham_topic,10,S,50,-50,850,gemini
49,sham_topic,11,S,50,0,900,gemini
49,sham_topic,12,S,50,0,950,gemini
49,sham_topic,13,S,50,0,1000,gemini
49,sham_topic,14,S,50,-50,1000,gemini
49,sham_topic,15,S,50,-50,1000,gemini
49,sham_topic,16,S,50,0,1050,gemini
49,sham_topic,17,S,50,-50,1050,gemini
49,sham_topic,18,S,50,0,1100,gemini
49,sham_topic,19,S,50,-50,1100,gemini
49,sham_topic,20,S,50,0,1150,gemini
49,sham_topic,21,S,50,0,1200,gemini
49,sham_topic,22,S,50,0,1250,gemini
49,sham_topic,23,S,50,-50,1250,gemini
49,sham_topic,24,S,50,-50,1250,gemini
49,sham_topic,25,D,50,0,1300,gemini
49,sham_topic,26,D,50,0,1350,gemini
49,sham_topic,27,D,50,0,1400,gemini
49,sham_topic,28,D,50,-250,1200,gemini
49,sham_topic,29,S,50,0,1250,gemini
49,sham_topic,30,S,50,0,1300,gemini
49,sham_topic,31,S,50,-50,1300,gemini
49,sham_topic,32,S,50,-50,1300,gemini
49,sham_topic,33,S,50,0,1350,gemini
49,sham_topic,34,S,50,-50,1350,gemini
49,sham_topic,35,S,50,-50,1350,gemini
49,sham_topic,36,S,50,0,1400,gemini
49,sham_topic,37,S,50,0,1450,gemini
49,sham_topic,38,S,50,0,1500,gemini
49,sham_topic,39,S,50,0,1550,gemini
49,sham_topic,40,S,50,0,1600,gemini
49,sham_topic,41,S,50,-50,1600,gemini
49,sham_topic,42,S,50,0,1650,gemini
49,sham_topic,43,S,50,0,1700,gemini
49,sham_topic,44,S,50,0,1750,gemini
49,sham_topic,45,S,50,0,1800,gemini
49,sham_topic,46,S,50,-50,1800,gemini
49,sham_topic,47,S,50,0,1850,gemini
49,sham_topic,48,S,50,0,1900,gemini
49,sham_topic,49,S,50,-50,1900,gemini
49,sham_topic,50,S,50,-50,1900,gemini
49,sham_topic,51,S,50,0,1950,gemini
49,sham_topic,52,S,50,0,2000,gemini
49,sham_topic,53,S,50,0,2050,gemini
49,sham_topic,54,S,50,0,2100,gemini
49,sham_topic,55,S,50,0,2150,gemini
49,sham_topic,56,S,50,-50,2150,gemini
49,sham_topic,57,S,50,-50,2150,gemini
49,sham_topic,58,S,50,0,2200,gemini
49,sham_topic,59,S,50,0,2250,gemini
49,sham_topic,60,S,50,-50,2250,gemini
49,sham_topic,61,S,50,-50,2250,gemini
49,sham_topic,62,S,50,-50,2250,gemini
49,sham_topic,63,S,50,0,2300,gemini
49,sham_topic,64,S,50,0,2350,gemini
49,sham_topic,65,S,50,0,2400,gemini
49,sham_topic,66,S,50,0,2450,gemini
49,sham_topic,67,S,50,0,2500,gemini
49,sham_topic,68,S,50,-50,2500,gemini
49,sham_topic,69,S,50,-50,2500,gemini
49,sham_topic,70,S,50,0,2550,gemini
49,sham_topic,71,S,50,0,2600,gemini
49,sham_topic,72,S,50,-50,2600,gemini
49,sham_topic,73,S,50,0,2650,gemini
49,sham_topic,74,S,50,0,2700,gemini
49,sham_topic,75,S,50,-50,2700,gemini
49,sham_topic,76,S,50,-50,2700,gemini
49,sham_topic,77,S,50,-50,2700,gemini
49,sham_topic,78,S,50,-50,2700,gemini
49,sham_topic,79,S,50,0,2750,gemini
49,sham_topic,80,S,50,-50,2750,gemini
49,sham_topic,81,S,50,0,2800,gemini
49,sham_topic,82,S,50,-50,2800,gemini
49,sham_topic,83,S,50,-50,2800,gemini
49,sham_topic,84,S,50,-50,2800,gemini
49,sham_topic,85,S,50,-50,2800,gemini
49,sham_topic,86,S,50,0,2850,gemini
49,sham_topic,87,S,50,0,2900,gemini
49,sham_topic,88,S,50,0,2950,gemini
49,sham_topic,89,S,50,-50,2950,gemini
49,sham_topic,90,S,50,-50,2950,gemini
49,sham_topic,91,S,50,-50,2950,gemini
49,sham_topic,92,S,50,-50,2950,gemini
49,sham_topic,93,S,50,0,3000,gemini
49,sham_topic,94,S,50,0,3050,gemini
49,sham_topic,95,S,50,0,3100,gemini
49,sham_topic,96,S,50,-50,3100,gemini
49,sham_topic,97,S,50,-50,3100,gemini
49,sham_topic,98,S,50,-50,3100,gemini
49,sham_topic,99,S,50,-50,3100,gemini
49,sham_topic,100,S,50,0,3150,gemini
50,sham_topic,1,Q,100,-250,1850,gemini
50,sham_topic,2,K,100,0,1950,gemini
50,sham_topic,3,S,50,0,2000,gemini
50,sham_topic,4,D,50,0,2050,gemini
50,sham_topic,5,K,100,0,2150,gemini
50,sham_topic,6,K,100,0,2250,gemini
50,sham_topic,7,K,100,0,2350,gemini
50,sham_topic,8,K,100,0,2450,gemini
50,sham_topic,9,K,100,0,2550,gemini
50,sham_topic,10,K,100,0,2650,gemini
50,sham_topic,11,K,100,0,2750,gemini
50,sham_topic,12,K,100,0,2850,gemini
50,sham_topic,13,K,100,0,2950,gemini
50,sham_topic,14,K,100,0,3050,gemini
50,sham_topic,15,K,100,0,3150,gemini
50,sham_topic,16,K,100,0,3250,gemini
50,sham_topic,17,K,100,-1250,2100,gemini
50,sham_topic,18,S,50,-50,2100,gemini
50,sham_topic,19,D,50,0,2150,gemini
50,sham_topic,20,D,50,0,2200,gemini
50,sham_topic,21,D,50,-250,2000,gemini
50,sham_topic,22,Q,100,0,2100,gemini
50,sham_topic,23,Q,100,0,2200,gemini
50,sham_topic,24,Q,100,0,2300,gemini
50,sham_topic,25,Q,100,0,2400,gemini
50,sham_topic,26,Q,100,-250,2250,gemini
50,sham_topic,27,Q,100,-250,2100,gemini
50,sham_topic,28,S,50,-50,2100,gemini
50,sham_topic,29,S,50,0,2150,gemini
50,sham_topic,30,S,50,-50,2150,gemini
50,sham_topic,31,S,50,0,2200,gemini
50,sham_topic,32,S,50,-50,2200,gemini
50,sham_topic,33,S,50,0,2250,gemini
50,sham_topic,34,S,50,0,2300,gemini
50,sham_topic,35,S,50,0,2350,gemini
50,sham_topic,36,S,50,0,2400,gemini
50,sham_topic,37,S,50,-50,2400,gemini
50,sham_topic,38,S,50,0,2450,gemini
50,sham_topic,39,S,50,-50,2450,gemini
50,sham_topic,40,S,50,0,2500,gemini
50,sham_topic,41,S,50,0,2550,gemini
50,sham_topic,42,S,50,-50,2550,gemini
50,sham_topic,43,S,50,0,2600,gemini
50,sham_topic,44,S,50,-50,2600,gemini
50,sham_topic,45,S,50,-50,2600,gemini
50,sham_topic,46,S,50,-50,2600,gemini
50,sham_topic,47,S,50,0,2650,gemini
50,sham_topic,48,S,50,0,2700,gemini
50,sham_topic,49,S,50,-50,2700,gemini
50,sham_topic,50,S,50,0,2750,gemini
50,sham_topic,51,S,50,0,2800,gemini
50,sham_topic,52,D,50,-250,2600,gemini
50,sham_topic,53,S,50,0,2650,gemini
50,sham_topic,54,S,50,0,2700,gemini
50,sham_topic,55,S,50,-50,2700,gemini
50,sham_topic,56,S,50,-50,2700,gemini
50,sham_topic,57,S,50,0,2750,gemini
50,sham_topic,58,S,50,0,2800,gemini
50,sham_topic,59,S,50,-50,2800,gemini
50,sham_topic,60,S,50,0,2850,gemini
50,sham_topic,61,S,50,-50,2850,gemini
50,sham_topic,62,S,50,0,2900,gemini
50,sham_topic,63,S,50,0,2950,gemini
50,sham_topic,64,S,50,0,3000,gemini
50,sham_topic,65,S,50,0,3050,gemini
50,sham_topic,66,S,50,0,3100,gemini
50,sham_topic,67,S,50,-50,3100,gemini
50,sham_topic,68,S,50,-50,3100,gemini
50,sham_topic,69,S,50,0,3150,gemini
50,sham_topic,70,S,50,-50,3150,gemini
